ID;booking;occupation_id_desc;had_a_flight_in_last_cruise;booked_country_aggregation;AGE;LOYALTY_TOTAL_SCORE;NUMBER_OF_CRUISES;rfm_segment;is_loyalty;pcc_flag;flag_app;opener_segment;privacy_channel_email_date;privacy_channel_phone_date;privacy_channel_post_date;privacy_send_material_date;loyalty_subscribe_date;days_after_cruise_end;BKG_Channel;last_cruise_program_desc;last_cruise_duration;last_cruise_bkg_anticipation;last_paid_cabin_meta_cat_code;last_nps_segment;last_pax_type;flag_bkd_cxl_last3y;flag_opt_cxl_last3y;flag_bkd_cxl_last_month;flag_opt_cxl_last_month;num_cruises_last3y;total_gross_cru_rev_eur_mean;total_gross_obr_rev_eur_mean;sent_last_month;open_last_month;click_last_month;source_desc
5905;;;False;SCANDINAVIA (F-IS);78;2121;6;0 LOW;True;0;1.0;OP_HIGH_CL_HIGH;02/03/2017;02/03/2017;02/03/2017;02/03/2017;2013-08-21T12:49:52.000Z;25.0;Web;Mediterranean - 7 Days;7.0;78.0;V;Detractor;MYBLUE;;;;;1.0;1039.0;10.0;0.0;0.0;0.0;
5906;;;False;GERMANY;27;42775;10;2;True;1;1.0;OP_LOW_CL_LOW;19/08/2019;19/08/2019;19/08/2019;19/08/2019;2014-06-26T11:59:27.000Z;83.0;Call Center;Northern Europe - 7 Days;7.0;515.0;V;;ALGOLDEN;7.0;2.0;0.0;0.0;2.0;1314.99;320.77;2.0;0.0;0.0;
5907;;;False;FRANCE;58;1;2;LOST;True;1;0.0;OP_LOW_CL_LOW;07/12/2017;07/12/2017;07/12/2017;24/11/2018;2017-08-15T00:00:00.000Z;1215.0;Call Center;Mediterranean - 7 Days;7.0;60.0;V;;EAQUA;1.0;1.0;0.0;0.0;;;;8.0;1.0;0.0;
5908;;;False;BRAZIL;42;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;South America;3.0;159.0;O;;MYALLINC;;;;;;;;;;;RESERVATION SYSTEM
5909;;;;ITALY;49;0;0;PROSPECT;False;0;0.0;;01/10/2021;01/10/2021;01/10/2021;01/10/2021;;;;;;0.0;;;;0.0;4.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5910;;;False;ITALY;45;6848;2;0 HIGH;True;1;1.0;OP_LOW_CL_LOW;28/04/2022;28/04/2022;28/04/2022;28/04/2022;2021-12-04T00:00:57.000Z;58.0;Call Center;Mediterranean - 7 Days;7.0;161.0;V;;ALBRONZE;;;;;1.0;650.6;603.26;3.0;1.0;1.0;
5911;;;False;EMERGING CENTRAL EUROPE;76;0;2;LOST;False;0;0.0;OP_HIGH_CL_LOW;09/06/2018;09/06/2018;09/06/2018;09/06/2018;;1383.0;Web;Northern Europe - 7 Days;7.0;218.0;O;Promoter;CPEARL;;;;;;;;4.0;3.0;0.0;
5912;;;True;SPAIN;67;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;;;;07/06/2015;2014-01-22T15:35:05.000Z;2489.0;Trade;Northern Europe - 7 Days;7.0;129.0;I;;AQUA;;;;;;;;3.0;0.0;0.0;
5913;;;;NORTH AM.;67;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
5914;;;True;ITALY;49;0;1;LOST;False;0;0.0;;;;;11/02/2016;;2237.0;Trade;Caribbean 7 Days;7.0;120.0;V;;IND;;;;;;;;;;;
5915;;;False;SWITZERLAND;90;0;1;LOST;False;0;0.0;;24/11/2014;24/11/2014;24/11/2014;24/11/2014;;2665.0;Trade;Transatlantic;18.0;265.0;V;;GRP;;;;;;;;;;;
5916;;;True;SPAIN;34;0;1;LOST;False;0;0.0;OP_LOW_CL_LOW;18/10/2018;18/10/2018;18/10/2018;18/10/2018;;1256.0;Trade;Mediterranean - 7 Days;7.0;55.0;V;Promoter;EHM;;;;;;;;0.0;0.0;0.0;
5917;;;False;FRANCE;67;0;1;LOST;False;0;0.0;;05/08/2017;05/08/2017;05/08/2017;05/08/2017;;1691.0;OTA;Mediterranean - 7 Days;7.0;11.0;V;;PIND;;;;;;;;;;;
5918;;;;BRAZIL;34;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5919;;;False;BRAZIL;59;1;1;LOST;True;0;0.0;;;;;;2018-02-17T00:00:00.000Z;1502.0;Trade;South America;6.0;165.0;I;;GRP;;;;;;;;;;;
5920;;;False;ITALY;63;1593;3;0 HIGH;True;0;1.0;NEVER_OPENER;18/02/2016;18/02/2016;18/02/2016;18/02/2016;2015-01-01T08:18:58.000Z;9.0;Trade;Mediterranean - 8/12 Days;14.0;25.0;I;Promoter;PROMO;;;;;1.0;1174.0;796.23;;;;
5921;;;;MEDMEIA;40;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;02/12/2022;02/12/2022;02/12/2022;02/12/2022;2022-12-02T07:09:15.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
5922;;;False;SPAIN;51;1;1;LOST;True;0;0.0;;02/03/2015;02/03/2015;02/03/2015;02/03/2015;2015-04-29T00:00:00.000Z;2578.0;Trade;Mediterranean - 7 Days;7.0;6.0;V;;VALUE;;;;;;;;;;;
5923;;;;ITALY;50;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
5924;;;;BRAZIL;59;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;26/01/2023;26/01/2023;26/01/2023;26/01/2023;2023-01-26T13:33:03.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;COSTA-APP
5925;;;;ITALY;40;0;0;PROSPECT;True;0;0.0;UNDELIVERABLE;02/02/2023;02/02/2023;02/02/2023;02/02/2023;2023-02-02T12:46:29.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
5926;;;;ITALY;51;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
5927;;;;MEDMEIA;38;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;04/01/2023;04/01/2023;04/01/2023;04/01/2023;2023-01-04T13:35:41.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
5928;;;False;FRANCE;53;0;1;LOST;False;0;0.0;;12/07/2015;12/07/2015;12/07/2015;12/07/2015;;2446.0;OTA;Mediterranean - 7 Days;7.0;49.0;V;;CORAL;;;;;;;;;;;
5929;;;False;ITALY;50;1371;1;LOST;True;1;0.0;NEVER_OPENER;;;;07/08/2019;2020-02-17T00:00:00.000Z;954.0;Call Center;Mediterranean - 7 Days;7.0;17.0;V;;ALLINCL;;;;;;;;;;;
5930;;;False;SPAIN;77;0;1;LOST;False;0;0.0;;;;;;;2109.0;Trade;Mediterranean - 7 Days;7.0;145.0;I;;BASIC;;;;;;;;;;;
5931;;;False;BRAZIL;71;0;1;0 LOW;False;0;0.0;;;;;;;82.0;Trade;South America;7.0;86.0;O;;PROMO;0.0;1.0;0.0;0.0;1.0;593.0349004;103.0363456;;;;
5932;;;False;ITALY;50;1452;1;LOST;True;0;0.0;NEVER_OPENER;24/06/2019;24/06/2019;24/06/2019;24/06/2019;2019-03-02T00:00:00.000Z;1113.0;Trade;Mediterranean - 7 Days;7.0;114.0;I;;AAMBER;;;;;;;;1.0;0.0;0.0;
5933;;;False;ITALY;34;0;1;LOST;False;0;0.0;;;;;;;925.0;Trade;Mediterranean - 7 Days;7.0;306.0;I;;AHM;;;;;;;;;;;
5934;;;False;HOLLAND;66;0;3;0 HIGH;False;0;0.0;;26/07/2016;26/07/2016;26/07/2016;26/07/2016;;20.0;OTA;Northern Europe - 10/14 Days;13.0;14.0;V;;GRP;;;;;1.0;1100.0;700.19;;;;
5935;;Tradesman/Artisan/Indipendent Agent;False;ITALY;65;1;1;LOST;True;0;0.0;NEVER_OPENER;02/07/2017;02/07/2017;02/07/2017;02/07/2017;2001-02-13T12:00:00.000Z;1725.0;Trade;Mediterranean - 7 Days;7.0;15.0;O;;BASIC;;;;;;;;;;;
5936;;;False;BRAZIL;35;0;1;LOST;False;0;0.0;;;;;;;1130.0;Trade;South America;4.0;229.0;I;;GRP;;;;;;;;;;;
5937;;;False;FRANCE;69;3269;2;0 HIGH;True;0;1.0;OP_HIGH_CL_LOW;19/11/2020;19/11/2020;19/11/2020;01/03/2018;2018-03-02T00:00:00.000Z;73.0;OTA;Mediterranean - 7 Days;7.0;25.0;V;;MYALLINC;;;;;1.0;1389.0;284.83;6.0;6.0;0.0;
5938;;;False;NORTH AM.;54;0;0;PROSPECT;False;0;0.0;;17/07/2023;17/07/2023;17/07/2023;17/07/2023;;;OTA;Mediterranean - 7 Days;8.0;110.0;I;;TOPMYCRU;;;;;;;;;;;RESERVATION SYSTEM
5939;;;True;SPAIN;77;0;1;LOST;False;0;0.0;;;;;05/07/2014;;2818.0;Trade;Northern Europe - 7 Days;7.0;212.0;I;;IND;;;;;;;;;;;
5940;;;False;EMERGING CENTRAL EUROPE;67;0;1;LOST;False;0;0.0;;12/10/2018;12/10/2018;12/10/2018;12/10/2018;;1255.0;Trade;Mediterranean - 8/12 Days;10.0;70.0;I;;BASIC;;;;;;;;;;;
5941;;;False;FRANCE;73;0;1;LOST;False;0;0.0;;30/01/2017;30/01/2017;30/01/2017;30/01/2017;;1881.0;Trade;Caribbean 7 Days;14.0;268.0;I;;BASIC;;;;;;;;;;;
5942;;;;ARGENTINA;43;0;0;PROSPECT;False;1;0.0;;;;;;;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;CRM
5943;;;False;GERMANY;53;1;2;LOST;True;1;0.0;OLD_OPENER;12/05/2018;12/05/2018;12/05/2018;12/05/2018;2018-05-12T00:00:00.000Z;1371.0;Call Center;Northern Europe - 10/14 Days;11.0;36.0;I;;PIND;;;;;;;;5.0;0.0;0.0;
5944;;;False;SWITZERLAND;65;0;1;LOST;False;0;0.0;;01/04/2018;01/04/2018;01/04/2018;01/04/2018;;1452.0;OTA;Mediterranean - 7 Days;7.0;139.0;O;;IND;;;;;;;;;;;
5945;;;False;SPAIN;57;0;0;PROSPECT;False;0;0.0;;;;;;;;Call Center;Mediterranean - 7 Days;7.0;186.0;V;;MYALLINC;;;;;;;;;;;RESERVATION SYSTEM
5946;;;False;BRAZIL;38;1;1;LOST;True;0;0.0;OP_HIGH_CL_LOW;20/12/2017;20/12/2017;20/12/2017;20/12/2017;2017-10-26T00:00:00.000Z;1555.0;Web;South America;6.0;57.0;O;;BASIC;;;;;;;;0.0;0.0;0.0;
5947;;;True;SPAIN;87;0;1;LOST;False;0;0.0;;12/10/2015;12/10/2015;12/10/2015;12/10/2015;;2354.0;Trade;Mediterranean - 7 Days;7.0;20.0;O;;VALUE;;;;;;;;;;;
5948;;;;ITALY;39;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
5949;;;False;MEDMEIA;62;0;1;LOST;False;0;0.0;;;;;;;1276.0;Trade;Mediterranean - 3/6 Days;5.0;19.0;V;;GRP;;;;;;;;;;;
5950;;;False;AUSTRIA;58;0;1;LOST;False;0;0.0;;;;;;;1752.0;Trade;Northern Europe - 10/14 Days;11.0;275.0;O;;GRP;;;;;;;;;;;
5951;;;;SPAIN;37;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;2.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5952;;;False;SCANDINAVIA (DK);68;0;1;LOST;False;0;0.0;;24/10/2018;24/10/2018;24/10/2018;24/10/2018;;1348.0;OTA;Northern Europe - 7 Days;7.0;226.0;I;;GRP;;;;;;;;;;;
5953;;;;SPAIN;68;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;26/03/2021;26/03/2021;26/03/2021;26/03/2021;2021-03-26T00:00:00.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;
5954;;;False;GERMANY;80;701;0;LOST;True;0;0.0;OLD_OPENER;;;;02/10/2019;2012-09-12T09:04:45.000Z;;Call Center;Mediterranean - 7 Days;7.0;222.0;O;;AAQUA;4.0;0.0;0.0;0.0;;;;3.0;0.0;0.0;
5955;;;False;ITALY;30;0;2;NO SEGMENT;False;0;0.0;;;;;;;1424.0;Other Direct;Mediterranean - 3/6 Days;2.0;11.0;I;;GRP;;;;;;;;;;;
5956;;;False;FRANCE;40;0;1;NO SEGMENT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;
5957;;;False;MEDMEIA;44;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Indian Ocean;14.0;305.0;I;;COSTA;2.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5958;;Office Worker/Teacher;False;FRANCE;61;0;4;LOST;False;0;0.0;;24/07/2016;24/07/2016;24/07/2016;24/07/2016;;745.0;Trade;Mediterranean - 7 Days;7.0;109.0;O;;APEARL;0.0;2.0;0.0;0.0;;;;;;;
5959;;;;ARGENTINA;66;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5960;;;False;BRAZIL;28;0;1;LOST;False;0;0.0;;;;;21/12/2013;;3015.0;Trade;South America;6.0;221.0;V;;IND;;;;;;;;;;;
5961;;;;ITALY;36;500;0;PROSPECT;True;0;0.0;UNDELIVERABLE;28/07/2022;28/07/2022;28/07/2022;28/07/2022;2022-07-21T12:17:30.000Z;;;;;0.0;;;;;;;;;;;;;;WEB
5962;;;False;ITALY;34;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 8/12 Days;10.0;235.0;I;;ALLINCL;1.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5963;;;;ITALY;45;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
5964;;;False;GERMANY;56;0;1;LOST;False;0;1.0;;13/10/2019;13/10/2019;13/10/2019;13/10/2019;;892.0;Trade;Mediterranean - 7 Days;7.0;353.0;I;;GRP;;;;;;;;;;;
5965;;;False;FRANCE;76;0;1;LOST;False;0;0.0;;;;;23/08/2014;;2769.0;OTA;Northern Europe - 7 Days;7.0;92.0;I;Promoter;IND;;;;;;;;;;;
5966;;;;ITALY;41;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;27/11/2022;27/11/2022;27/11/2022;27/11/2022;2022-11-27T10:07:47.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;WEB
5967;;;False;ITALY;36;0;1;NO SEGMENT;False;0;0.0;;;;;;;15.0;Other Direct;Mediterranean - 8/12 Days;14.0;6.0;I;;DIP;;;;;;;;;;;
5968;;;False;GERMANY;78;0;1;LOST;False;0;0.0;;26/05/2019;26/05/2019;26/05/2019;26/05/2019;;1027.0;Trade;Positionings N.E.;12.0;277.0;I;;GRP;;;;;;;;;;;
5969;;;;ITALY;82;0;0;PROSPECT;True;0;0.0;OLD_OPENER;11/11/2015;11/11/2015;11/11/2015;24/05/2019;2015-11-12T00:00:00.000Z;;;;;0.0;;;;;;;;;;;2.0;0.0;0.0;CO-MKTG
5970;;;False;RUSSIA;59;0;1;LOST;False;0;0.0;;21/11/2017;22/11/2017;21/11/2017;21/11/2017;;1586.0;OTA;Mediterranean - 3/6 Days;3.0;86.0;I;;IND;;;;;;;;;;;
5971;;;;FRANCE;39;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
5972;;Office Worker/Teacher;False;GERMANY;64;1;1;LOST;True;0;0.0;OP_HIGH_CL_LOW;;;;27/05/2018;2012-11-03T13:58:42.000Z;2119.0;Trade;Northern Europe - 7 Days;7.0;240.0;V;;AQUA;;;;;;;;0.0;0.0;0.0;
5973;;;False;BRAZIL;61;0;2;LOST;False;0;0.0;;;;;;;1099.0;Trade;South America;4.0;57.0;I;;BASIC;0.0;1.0;0.0;0.0;;;;;;;
5974;;;;BRAZIL;48;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5975;;;False;ITALY;55;2567;2;0 LOW;True;0;1.0;OP_HIGH_CL_LOW;25/03/2021;25/03/2021;25/03/2021;25/03/2021;2017-01-25T00:00:00.000Z;14.0;Trade;Mediterranean - 3/6 Days;3.0;72.0;S;;MYALLINC;;;;;1.0;594.4;266.0;1.0;1.0;0.0;
5976;;;False;ITALY;47;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Winter Med 7 Days;7.0;119.0;O;;WEDDING;;;;;;;;;;;RESERVATION SYSTEM
5977;;;False;ITALY;31;1843;2;0 HIGH;True;0;1.0;OP_LOW_CL_LOW;07/07/2022;07/07/2022;07/07/2022;07/07/2022;2015-09-30T00:00:00.000Z;306.0;Call Center;Mediterranean - 7 Days;7.0;26.0;I;Promoter;ALBRONZE;;;;;1.0;1026.6;328.73;3.0;0.0;0.0;
5978;;;;SPAIN;57;0;0;PROSPECT;False;0;0.0;;21/11/2022;21/11/2022;21/11/2022;21/11/2022;;;;;;0.0;;;;;;;;;;;;;;WEB
5979;;;False;GERMANY;24;2494;1;0 HIGH;True;1;1.0;NEVER_OPENER;08/09/2022;08/09/2022;08/09/2022;08/09/2022;2022-08-02T18:21:18.000Z;38.0;Web;Mediterranean - 7 Days;7.0;134.0;O;;MYALLINC;1.0;0.0;0.0;0.0;1.0;662.1;331.0;1.0;0.0;0.0;
5980;;;False;FRANCE;72;0;1;LOST;False;0;0.0;;;;;;;2859.0;;Commercial Charters;8.0;17.0;I;;GRP;;;;;;;;;;;
5981;;;;ITALY;28;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;13/02/2020;13/02/2020;13/02/2020;13/02/2020;2020-02-13T00:00:00.000Z;;;;;0.0;;;;;;;;;;;2.0;0.0;0.0;WEB
5982;;;False;FRANCE;80;5471;3;0 HIGH;True;0;0.0;NEVER_OPENER;01/06/2018;01/06/2018;01/06/2018;01/06/2018;2005-03-09T12:00:00.000Z;29.0;Trade;Positionings N.E.;14.0;35.0;V;;GRP;;;;;1.0;850.0;635.68;7.0;0.0;0.0;
5983;;;False;BRAZIL;59;0;1;LOST;False;1;0.0;;28/08/2020;30/12/2017;30/12/2017;30/12/2017;;1544.0;OTA;South America;4.0;284.0;I;;BASIC;;;;;;;;;;;
5984;;;False;ARGENTINA;40;0;0;PROSPECT;True;0;1.0;OP_LOW_CL_LOW;08/12/2022;08/12/2022;08/12/2022;08/12/2022;2022-12-08T22:19:58.000Z;;Trade;Caribbean 7 Days;10.0;53.0;V;;MYALLINC;1.0;0.0;0.0;0.0;;;;2.0;1.0;0.0;RESERVATION SYSTEM
5985;;;;ITALY;47;0;0;PROSPECT;True;0;0.0;OP_HIGH_CL_LOW;03/02/2023;03/02/2023;03/02/2023;03/02/2023;2017-02-03T00:00:00.000Z;;;;;0.0;;;;;;;;;;;1.0;1.0;0.0;EXT-VENDOR
5986;;;True;ITALY;53;0;1;LOST;False;0;0.0;;10/07/2015;10/07/2015;10/07/2015;10/07/2015;;2448.0;;Northern Europe - 7 Days;7.0;28.0;V;;VALUE;;;;;;;;;;;
5987;;;;FRANCE;35;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5988;;;False;ITALY;35;1729;1;0 HIGH;True;0;1.0;OP_LOW_CL_LOW;30/08/2021;30/08/2021;30/08/2021;30/08/2021;2021-08-11T16:30:53.000Z;203.0;Trade;Mediterranean - 7 Days;7.0;21.0;V;;WECOSTA;;;;;1.0;1009.77;462.73;1.0;0.0;0.0;
5989;;;False;ITALY;57;1;1;LOST;True;0;0.0;OLD_OPENER;;;;28/09/2014;2014-10-08T00:14:29.000Z;1258.0;Trade;Mediterranean - 7 Days;7.0;15.0;O;;GRP;;;;;;;;6.0;0.0;0.0;
5990;;Pensioner;False;FRANCE;76;1;3;LOST;True;0;0.0;OP_LOW_CL_LOW;05/08/2017;05/08/2017;05/08/2017;05/08/2017;2007-04-20T12:00:00.000Z;1652.0;Trade;Positionings N.E.;12.0;49.0;V;Promoter;CPEARL;;;;;;;;7.0;0.0;0.0;
5991;;;False;FRANCE;83;0;3;NO SEGMENT;False;0;0.0;;21/04/2018;21/04/2018;21/04/2018;21/04/2018;;1061.0;Trade;Incentive Charters;13.0;23.0;I;;GRP;;;;;;;;;;;
5992;;;False;FRANCE;63;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 3/6 Days;5.0;180.0;I;;BASIC;1.0;2.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5993;;;;ARGENTINA;45;0;0;PROSPECT;False;1;0.0;;;;;;;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;CRM
5994;;;False;INDIA;24;0;1;0 LOW;False;0;1.0;;;;;;;55.0;Trade;Emirates 7 Days;4.0;4.0;V;;GRP;;;;;1.0;306.0;243.02;;;;
5995;;;False;ITALY;20;0;1;NO SEGMENT;False;0;0.0;;;;;;;871.0;Trade;Mediterranean - 7 Days;7.0;12.0;O;;GRP;;;;;;;;;;;
5996;;;False;BRAZIL;80;0;1;LOST;False;0;0.0;;;;;27/05/2018;;3000.0;Trade;South America;4.0;279.0;V;;GRP;;;;;;;;;;;
5997;;;;ARGENTINA;60;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;13/10/2021;13/10/2021;13/10/2021;13/10/2021;2021-10-13T00:00:00.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;
5998;;;;ITALY;67;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;0.0;1.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
5999;;;False;GERMANY;49;0;1;LOST;False;0;0.0;;28/04/2015;28/04/2015;28/04/2015;28/04/2015;;2496.0;Trade;Mediterranean - 7 Days;7.0;65.0;I;;BEST;;;;;;;;;;;
6000;;;;FRANCE;65;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;05/03/2020;05/03/2020;05/03/2020;05/03/2020;2016-04-04T00:00:00.000Z;;;;;0.0;;;;;;;;;;;3.0;1.0;0.0;EXT-VENDOR
6001;;;;ITALY;49;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;26/11/2021;26/11/2021;26/11/2021;26/11/2021;2015-12-21T00:00:00.000Z;;;;;0.0;;;;;;;;;;;;;;CO-MKTG
6002;;;True;SPAIN;37;0;1;LOST;False;0;1.0;OP_LOW_CL_LOW;07/02/2020;07/02/2020;07/02/2020;07/02/2020;;775.0;Trade;Emirates 7 Days;7.0;77.0;I;Neutral;PIND;;;;;;;;0.0;0.0;0.0;
6003;;Office Worker/Teacher;False;ITALY;49;18451;1;LOST;True;0;0.0;OP_HIGH_CL_LOW;24/03/2021;24/03/2021;24/03/2021;24/03/2021;2003-09-22T12:00:00.000Z;1381.0;Trade;Northern Europe - 10/14 Days;9.0;419.0;V;Promoter;ACORAL;2.0;1.0;0.0;0.0;;;;1.0;1.0;0.0;
6004;;;False;MEDMEIA;50;0;1;LOST;False;0;0.0;;;;;;;1669.0;OTA;Mediterranean - 7 Days;7.0;116.0;V;;GRP;;;;;;;;;;;
6005;;;False;ITALY;43;0;1;0 HIGH;False;0;0.0;;03/07/2023;03/07/2023;03/07/2023;03/07/2023;;4.0;Trade;Mediterranean - 7 Days;7.0;10.0;O;;GRP;;;;;1.0;781.4;281.0;;;;
6006;;;False;RUSSIA;34;0;1;LOST;False;0;0.0;;;;;;;809.0;Trade;Emirates 7 Days;7.0;119.0;V;;EBASIC;;;;;;;;;;;
6007;;;False;ITALY;44;1;1;LOST;True;0;0.0;UNDELIVERABLE;25/03/2021;25/03/2021;25/03/2021;25/03/2021;2015-07-26T00:00:00.000Z;2442.0;Trade;Mediterranean - 7 Days;7.0;17.0;O;Promoter;VALUE;;;;;;;;;;;
6008;;;False;FRANCE OVERSEAS;62;1;1;LOST;True;0;0.0;OLD_OPENER;25/11/2015;25/11/2015;25/11/2015;25/11/2015;2015-11-20T12:59:40.000Z;2223.0;Trade;Caribbean 7 Days;7.0;86.0;I;;VALUE;;;;;;;;2.0;0.0;0.0;
6009;;;False;SWITZERLAND;90;1;1;LOST;True;0;0.0;;10/05/2017;10/05/2017;10/05/2017;10/05/2017;2013-05-21T07:39:56.000Z;1774.0;Trade;Incentive Charters;11.0;44.0;I;;GRP;;;;;;;;;;;
6010;;;;FRANCE;60;0;0;PROSPECT;True;0;0.0;OP_HIGH_CL_LOW;14/12/2019;14/12/2019;14/12/2019;14/12/2019;2016-07-29T00:00:00.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
6011;;;;ITALY;70;0;0;PROSPECT;False;0;0.0;;;;;;;;;;;0.0;;;;;;;;;;;;;;RESERVATION SYSTEM
6012;;;False;BRAZIL;35;0;1;LOST;False;0;0.0;;03/02/2014;03/02/2014;03/02/2014;03/02/2014;;2958.0;OTA;South America;6.0;114.0;I;;GRP;;;;;;;;;;;
6013;;;;AUSTRIA;63;0;0;PROSPECT;True;0;0.0;OLD_OPENER;;;;06/05/2019;2019-05-06T00:00:00.000Z;;;;;0.0;;;;;;;;;;;2.0;0.0;0.0;WEB
6014;;Entrepreneur/Manager/Professional;False;FRANCE;55;1;1;LOST;True;0;0.0;OP_LOW_CL_LOW;15/02/2018;15/02/2018;15/02/2018;25/02/2018;2004-07-21T00:00:00.000Z;1502.0;Trade;Caribbean 7 Days;7.0;102.0;V;Promoter;CAQUA;;;;;;;;7.0;0.0;0.0;
6015;;;False;SPAIN;57;0;0;PROSPECT;False;0;0.0;;;;;;;;Trade;Mediterranean - 7 Days;7.0;101.0;I;;SALLINCL;2.0;0.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
6016;;;;BRAZIL;64;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;12/11/2022;12/11/2022;;12/11/2022;2018-12-18T00:00:00.000Z;;;;;0.0;;;;;;;;;;;0.0;0.0;0.0;WEB
6017;;;False;U.K.;41;0;1;LOST;False;0;0.0;;17/06/2017;18/06/2017;17/06/2017;17/06/2017;;1739.0;Trade;Mediterranean - 7 Days;7.0;45.0;O;;IND;;;;;;;;;;;
6018;;;False;FRANCE;42;0;0;PROSPECT;True;0;0.0;;14/06/2023;14/06/2023;14/06/2023;14/06/2023;2023-06-14T16:26:07.000Z;;OTA;Mediterranean - 7 Days;7.0;81.0;I;;ALBLUE;;;;;;;;;;;WEB
6019;;;True;SPAIN;54;0;0;PROSPECT;True;0;0.0;OP_LOW_CL_LOW;29/06/2023;29/06/2023;29/06/2023;29/06/2023;2023-06-29T11:13:18.000Z;;Trade;Mediterranean - 7 Days;7.0;315.0;I;;MYALLINC;;;;;;;;3.0;1.0;0.0;RESERVATION SYSTEM
6020;;;False;GERMANY;57;0;1;LOST;False;0;0.0;;23/08/2015;23/08/2015;23/08/2015;23/08/2015;;2404.0;Trade;Mediterranean - 7 Days;7.0;274.0;I;;BEST;;;;;;;;;;;
6021;;;False;ITALY;51;1;1;LOST;True;0;0.0;UNDELIVERABLE;;;;14/06/2017;2015-07-12T22:36:33.000Z;2456.0;Trade;Mediterranean - 7 Days;7.0;33.0;V;;VALUE;;;;;;;;;;;
6022;;;;ITALY;42;0;0;PROSPECT;True;0;0.0;NEVER_OPENER;04/12/2020;04/12/2020;04/12/2020;04/12/2020;2020-01-17T00:00:00.000Z;;;;;0.0;;;;;;;;;;;1.0;0.0;0.0;WEB
6023;;;;ITALY;41;0;0;PROSPECT;False;0;0.0;;21/04/2022;21/04/2022;21/04/2022;21/04/2022;;;;;;0.0;;;;0.0;2.0;0.0;0.0;;;;;;;RESERVATION SYSTEM
